TotalGenerations	Demes	TotalKappa	migration	isGlobal	mutation	frequency	growth	s	r	z	replicates	Rescue	Error
1600.00000	16.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08600	0.02279
1600.00000	16.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11000	0.02543
1600.00000	16.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.06300	0.01975
1600.00000	16.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.16000	0.02979
1600.00000	16.00000	20000.00000	0.00464	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.06600	0.02018
1600.00000	16.00000	20000.00000	0.00681	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.16800	0.03038
1600.00000	16.00000	20000.00000	0.00681	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08900	0.02314
1600.00000	16.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.18100	0.03129
1600.00000	16.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07800	0.02179
1600.00000	16.00000	20000.00000	0.01468	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.22000	0.03367
1600.00000	16.00000	20000.00000	0.01468	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.10500	0.02491
1600.00000	16.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.23900	0.03466
1600.00000	16.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11600	0.02602
1600.00000	16.00000	20000.00000	0.03162	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.22700	0.03404
1600.00000	16.00000	20000.00000	0.03162	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12100	0.02650
1600.00000	16.00000	20000.00000	0.04642	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.21800	0.03356
1600.00000	16.00000	20000.00000	0.04642	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12200	0.02660
1600.00000	16.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.17700	0.03102
1600.00000	16.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.14800	0.02886
1600.00000	16.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.17100	0.03060
1600.00000	16.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.16900	0.03046
1600.00000	16.00000	20000.00000	0.14678	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.14100	0.02828
1600.00000	16.00000	20000.00000	0.14678	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.18400	0.03149
1600.00000	16.00000	20000.00000	0.21544	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12500	0.02688
1600.00000	16.00000	20000.00000	0.21544	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.16400	0.03009
1600.00000	16.00000	20000.00000	0.31623	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.13700	0.02794
1600.00000	16.00000	20000.00000	0.31623	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.20900	0.03304
1600.00000	16.00000	20000.00000	0.46416	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.10600	0.02502
1600.00000	16.00000	20000.00000	0.46416	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.23400	0.03441
1600.00000	16.00000	20000.00000	0.68129	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08700	0.02290
1600.00000	16.00000	20000.00000	0.68129	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.24700	0.03505
1600.00000	16.00000	20000.00000	1.00000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12200	0.02660
1600.00000	16.00000	20000.00000	1.00000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.20800	0.03299
3200.00000	16.00000	20000.00000	0.00010	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.05900	0.01915
3200.00000	16.00000	20000.00000	0.00010	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07400	0.02127
3200.00000	16.00000	20000.00000	0.00015	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07600	0.02154
3200.00000	16.00000	20000.00000	0.00015	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07000	0.02074
3200.00000	16.00000	20000.00000	0.00022	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07900	0.02192
3200.00000	16.00000	20000.00000	0.00022	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.06100	0.01945
3200.00000	16.00000	20000.00000	0.00032	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07000	0.02074
3200.00000	16.00000	20000.00000	0.00032	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07200	0.02101
3200.00000	16.00000	20000.00000	0.00046	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08800	0.02302
3200.00000	16.00000	20000.00000	0.00046	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07000	0.02074
3200.00000	16.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.10300	0.02470
3200.00000	16.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07700	0.02167
3200.00000	16.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11100	0.02553
3200.00000	16.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.07900	0.02192
3200.00000	16.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12400	0.02679
3200.00000	16.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08200	0.02230
3200.00000	16.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.17600	0.03095
3200.00000	16.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08400	0.02254
3200.00000	16.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.17500	0.03088
3200.00000	16.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.10400	0.02481
3200.00000	16.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.20800	0.03299
3200.00000	16.00000	20000.00000	0.00464	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.09800	0.02416
3200.00000	16.00000	20000.00000	0.00681	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.25700	0.03551
3200.00000	16.00000	20000.00000	0.00681	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.09300	0.02360
3200.00000	16.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.33100	0.03824
3200.00000	16.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.11400	0.02583
3200.00000	16.00000	20000.00000	0.01468	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.36200	0.03906
3200.00000	16.00000	20000.00000	0.01468	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12400	0.02679
3200.00000	16.00000	20000.00000	0.02154	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.38100	0.03947
3200.00000	16.00000	20000.00000	0.02154	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.14200	0.02837
3200.00000	16.00000	20000.00000	0.03162	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.34200	0.03855
3200.00000	16.00000	20000.00000	0.03162	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.15500	0.02941
3200.00000	16.00000	20000.00000	0.04642	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.32800	0.03816
3200.00000	16.00000	20000.00000	0.04642	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.17100	0.03060
3200.00000	16.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.27300	0.03621
3200.00000	16.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.22200	0.03378
3200.00000	16.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.22200	0.03378
3200.00000	16.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.23800	0.03461
3200.00000	16.00000	20000.00000	0.14678	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.21500	0.03339
3200.00000	16.00000	20000.00000	0.14678	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.29800	0.03717
