TotalGenerations	Demes	TotalKappa	migration	isGlobal	mutation	frequency	growth	s	r	z	replicates	Rescue	Error
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.08800	0.02302
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.45400	0.04046
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08100	0.02217
4800.00000	4.00000	20000.00000	0.00068	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.06000	0.01930
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.60400	0.03975
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.41100	0.03999
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.35000	0.03876
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.43000	0.04024
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.13400	0.02768
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.12600	0.02697
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.38600	0.03956
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.09200	0.02349
4800.00000	4.00000	20000.00000	0.00068	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.04500	0.01685
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.69900	0.03728
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.50900	0.04063
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.48100	0.04061
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.51500	0.04062
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.18700	0.03169
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.12500	0.02688
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.48500	0.04062
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.13300	0.02760
4800.00000	4.00000	20000.00000	0.00100	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.06000	0.01930
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.62200	0.03941
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.43900	0.04033
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.38300	0.03951
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.43400	0.04028
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.15400	0.02933
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.11600	0.02602
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.44500	0.04039
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.10000	0.02438
4800.00000	4.00000	20000.00000	0.00100	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.05000	0.01771
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.77400	0.03399
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.56700	0.04027
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.52400	0.04059
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.57600	0.04016
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.20300	0.03269
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.16500	0.03017
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.55500	0.04039
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.14200	0.02837
4800.00000	4.00000	20000.00000	0.00147	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.09700	0.02405
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.67400	0.03810
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.47400	0.04058
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.43700	0.04031
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.50200	0.04063
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.15100	0.02910
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.14800	0.02886
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.48300	0.04061
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12100	0.02650
4800.00000	4.00000	20000.00000	0.00147	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.07300	0.02114
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.83800	0.02994
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.61700	0.03951
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.60500	0.03973
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.65800	0.03855
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.25400	0.03538
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.17400	0.03081
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.60500	0.03973
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.17500	0.03088
4800.00000	4.00000	20000.00000	0.00215	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.09600	0.02394
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.72800	0.03616
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.56800	0.04026
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.49700	0.04063
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.52500	0.04058
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.17800	0.03109
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.15200	0.02918
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.53100	0.04056
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.12300	0.02669
4800.00000	4.00000	20000.00000	0.00215	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.06300	0.01975
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.90300	0.02405
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.70300	0.03714
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.69100	0.03755
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.75300	0.03505
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.28800	0.03680
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.20600	0.03287
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.68900	0.03762
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.21300	0.03327
4800.00000	4.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.13100	0.02742
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.81100	0.03182
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.59200	0.03994
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.58600	0.04003
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.64200	0.03896
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.25200	0.03528
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.17200	0.03067
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.59100	0.03996
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.16000	0.02979
4800.00000	4.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.08800	0.02302
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	0.10000	0.10000	0.02000	1000.00000	0.92900	0.02087
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.81700	0.03142
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	0.10000	0.90000	0.02000	1000.00000	0.80900	0.03195
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	0.50000	0.10000	0.02000	1000.00000	0.82300	0.03102
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.36500	0.03913
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	0.50000	0.90000	0.02000	1000.00000	0.28000	0.03649
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	1.00000	0.10000	0.02000	1000.00000	0.77100	0.03415
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.25700	0.03551
4800.00000	4.00000	20000.00000	0.00464	1.00000	0.00005	0.00000	1.50000	1.00000	0.90000	0.02000	1000.00000	0.15800	0.02964
