TotalGenerations	Demes	TotalKappa	migration	isGlobal	mutation	frequency	growth	s	r	z	replicates	Rescue	Error
4800.00000	8.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.96900	0.01409
4800.00000	8.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.57000	0.04024
4800.00000	8.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.37300	0.03930
4800.00000	8.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99800	0.00363
4800.00000	8.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.41500	0.04004
4800.00000	8.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.25200	0.03528
4800.00000	8.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.98500	0.00988
4800.00000	8.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.62800	0.03928
4800.00000	8.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.43800	0.04032
4800.00000	12.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.73900	0.03569
4800.00000	12.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.32000	0.03791
4800.00000	12.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.24100	0.03476
4800.00000	12.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.44200	0.04036
4800.00000	12.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.15200	0.02918
4800.00000	12.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.09200	0.02349
4800.00000	12.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.93700	0.01975
4800.00000	12.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.56800	0.04026
4800.00000	12.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.41500	0.04004
4800.00000	12.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.59400	0.03991
4800.00000	12.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.23200	0.03431
4800.00000	12.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.15600	0.02949
4800.00000	12.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99500	0.00573
4800.00000	12.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.49400	0.04063
4800.00000	12.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.33300	0.03830
4800.00000	12.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.94300	0.01884
4800.00000	12.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.47000	0.04056
4800.00000	12.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.33000	0.03821
4800.00000	12.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99800	0.00363
4800.00000	12.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.41300	0.04002
4800.00000	12.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.26900	0.03604
4800.00000	12.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.97300	0.01317
4800.00000	12.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.50700	0.04063
4800.00000	12.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.38800	0.03960
4800.00000	16.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.75700	0.03486
4800.00000	16.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.33100	0.03824
4800.00000	16.00000	20000.00000	0.00316	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.22300	0.03383
4800.00000	16.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.39400	0.03971
4800.00000	16.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.15100	0.02910
4800.00000	16.00000	20000.00000	0.00316	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.08600	0.02279
4800.00000	16.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.94900	0.01788
4800.00000	16.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.51300	0.04062
4800.00000	16.00000	20000.00000	0.01000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.39800	0.03978
4800.00000	16.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.56000	0.04034
4800.00000	16.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.20700	0.03293
4800.00000	16.00000	20000.00000	0.01000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.13500	0.02777
4800.00000	16.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99300	0.00678
4800.00000	16.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.49100	0.04063
4800.00000	16.00000	20000.00000	0.06813	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.35700	0.03894
4800.00000	16.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.88700	0.02573
4800.00000	16.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.41000	0.03997
4800.00000	16.00000	20000.00000	0.06813	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.30100	0.03728
4800.00000	16.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.99700	0.00444
4800.00000	16.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.44200	0.04036
4800.00000	16.00000	20000.00000	0.10000	1.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.28500	0.03669
4800.00000	16.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.10000	0.50000	0.02000	1000.00000	0.94000	0.01930
4800.00000	16.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	0.50000	0.50000	0.02000	1000.00000	0.45700	0.04048
4800.00000	16.00000	20000.00000	0.10000	0.00000	0.00005	0.00000	1.50000	1.00000	0.50000	0.02000	1000.00000	0.33700	0.03842
